id,id1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
51,900,6.37887E+18,1.23767E+18,19.76776695,19.58060265,19.45211983,19.30086327,19.27793312,0.084158465,0.065575704,0.045364968,0.033711035,0.025074815,20.82502365,21.6979351,1,1.496275425,1.057256699,1.244421005,1.372903824,1.524160385,1.54709053,0.187164307,0.315647125,0.466903687,0.489833832,0.128482819,0.27973938,0.302669525,0.151256561,0.174186707,0.022930145,-0.872911453,-1.930168152,-2.117332458,-2.245815277,-2.397071838,-2.420001984,1
52,901,6.37887E+18,1.23767E+18,19.86880684,19.46081924,19.4335022,19.34412766,19.17293358,0.084773742,0.066055126,0.045696631,0.033957493,0.025258137,20.52072906,20.83076096,1,0.431197107,0.651922226,1.059909821,1.087226868,1.17660141,1.347795486,0.407987595,0.435304642,0.524679184,0.69587326,0.027317047,0.116691589,0.287885666,0.089374542,0.260568619,0.171194077,-0.310031891,-0.961954117,-1.369941711,-1.397258759,-1.486633301,-1.657827377,1
53,913,6.37486E+18,1.23767E+18,20.24373436,19.79687691,19.05583382,18.65530205,18.44512558,0.097126938,0.075680651,0.052355524,0.038905766,0.028938742,21.16480255,20.86057854,1,0.228956863,0.921068192,1.367925644,2.108968735,2.509500504,2.719676971,0.446857452,1.187900543,1.588432312,1.79860878,0.741043091,1.14157486,1.351751328,0.400531769,0.610708237,0.210176468,0.304224014,-0.616844177,-1.06370163,-1.80474472,-2.205276489,-2.415452957,1
54,921,6.37486E+18,1.23767E+18,18.66236496,17.64696503,16.93233681,16.4798317,16.41524124,0.088850074,0.069231376,0.047893945,0.035590336,0.026472671,19.52924728,19.47324371,1,0.113920659,0.866882324,1.882282257,2.596910477,3.049415588,3.114006042,1.015399933,1.730028152,2.182533264,2.247123718,0.71462822,1.167133331,1.231723785,0.452505112,0.517095566,0.064590454,0.056003571,-0.810878754,-1.826278687,-2.540906906,-2.993412018,-3.058002472,1
55,932,6.37486E+18,1.23767E+18,21.51089478,21.10943413,20.95261002,20.82458687,20.52127647,0.109838888,0.085585713,0.059207801,0.043997742,0.032726236,20.76123619,21.78312492,1,0.888716578,-0.749658585,-0.348197937,-0.191373825,-0.063350677,0.239959717,0.401460648,0.55828476,0.686307907,0.989618301,0.156824112,0.28484726,0.588157654,0.128023148,0.431333542,0.303310394,-1.021888733,-0.272230148,-0.673690796,-0.830514908,-0.958538055,-1.26184845,1
56,940,6.37873E+18,1.23767E+18,20.72605324,19.95737839,19.89301872,19.87278557,19.60894775,0.080103643,0.062416214,0.043179248,0.032086808,0.023866691,22.06209373,22.09270477,1,2.752534628,1.336040497,2.104715347,2.169075012,2.189308167,2.453145981,0.76867485,0.833034515,0.85326767,1.117105484,0.064359665,0.084592819,0.348430634,0.020233154,0.284070969,0.263837814,-0.030611038,-1.366651535,-2.135326385,-2.19968605,-2.219919205,-2.483757019,1
57,944,3.05204E+18,1.23767E+18,22.40741348,21.63850975,21.62194824,21.80425453,22.08614922,0.058448985,0.045543056,0.031506475,0.023412688,0.017414737,24.47066879,24.1138401,1,2.142749071,2.06325531,2.832159042,2.848720551,2.666414261,2.384519577,0.768903732,0.78546524,0.603158951,0.321264267,0.016561508,-0.165744781,-0.447639465,-0.18230629,-0.464200974,-0.281894684,0.35682869,-1.70642662,-2.475330353,-2.491891861,-2.309585571,-2.027690887,1
58,968,6.37862E+18,1.23767E+18,20.29493904,20.02015305,19.91970825,20.08802414,19.81637573,0.054042235,0.04210934,0.029131047,0.021647491,0.016101755,20.39457512,21.3229332,1,0.768056631,0.099636078,0.374422073,0.474866867,0.30655098,0.578199387,0.274785995,0.375230789,0.206914902,0.478563309,0.100444794,-0.067871094,0.203777313,-0.168315887,0.10333252,0.271648407,-0.928358078,-1.027994156,-1.302780151,-1.403224945,-1.234909058,-1.506557465,1
59,983,6.38787E+18,1.23767E+18,20.6966362,20.26281548,20.0941391,20.02759171,19.76655769,0.078028813,0.06079952,0.042060826,0.031255703,0.023248501,21.09631729,21.62044716,1,0.764412105,0.399681091,0.833501816,1.002178192,1.068725586,1.329759598,0.433820724,0.602497101,0.669044495,0.930078506,0.168676376,0.23522377,0.496257782,0.066547394,0.327581406,0.261034012,-0.524129868,-0.923810959,-1.357631683,-1.52630806,-1.592855453,-1.853889465,1
60,989,6.38787E+18,1.23767E+18,20.47355843,20.11595154,19.7623806,19.51594543,19.11191177,0.082285896,0.064116612,0.044355575,0.032960944,0.024516888,20.84630394,21.18053436,1,0.470625162,0.372745514,0.730352402,1.08392334,1.330358505,1.734392166,0.357606888,0.711177826,0.957612991,1.361646652,0.353570938,0.600006104,1.004039764,0.246435165,0.650468826,0.404033661,-0.334230423,-0.706975937,-1.064582825,-1.418153763,-1.664588928,-2.068622589,1
61,1056,6.37482E+18,1.23767E+18,20.27613258,20.32774925,20.0442543,20.00910378,19.92669487,0.091212474,0.071072146,0.04916738,0.036536634,0.027176542,21.022295,21.28533363,1,1.228860974,0.746162415,0.694545746,0.978040695,1.013191223,1.095600128,-0.051616669,0.231878281,0.267028809,0.349437714,0.283494949,0.318645477,0.401054382,0.035150528,0.117559433,0.082408905,-0.263038635,-1.00920105,-0.957584381,-1.24107933,-1.276229858,-1.358638763,1
62,1066,6.37482E+18,1.23767E+18,21.11395645,20.57986641,20.0829525,19.82193756,19.67640305,0.091644198,0.07140854,0.049400099,0.036709566,0.027305173,22.10995293,22.30703354,1,1.263949275,0.995996475,1.530086517,2.027000427,2.288015366,2.433549881,0.534090042,1.031003952,1.29201889,1.437553406,0.49691391,0.757928848,0.903463364,0.261014938,0.406549454,0.145534515,-0.197080612,-1.193077087,-1.72716713,-2.224081039,-2.485095978,-2.630630493,1
63,1102,6.37489E+18,1.23767E+18,20.33446312,19.91936111,19.86271095,19.85394859,19.71830559,0.057559572,0.044850029,0.031027043,0.023056418,0.017149739,20.31135368,21.16345215,1,0.735010147,-0.023109436,0.391992569,0.448642731,0.45740509,0.593048096,0.415102005,0.471752167,0.480514526,0.616157532,0.056650162,0.065412521,0.201055527,0.00876236,0.144405365,0.135643005,-0.852098465,-0.828989029,-1.244091034,-1.300741196,-1.309503555,-1.445146561,1
64,1112,6.37862E+18,1.23767E+18,22.00156975,21.4466095,20.66919899,19.99165344,19.77212715,0.069772609,0.054366346,0.037610386,0.027948547,0.020788584,22.75301361,22.76009178,1,2.426060915,0.751443863,1.306404114,2.083814621,2.761360168,2.980886459,0.554960251,1.332370758,2.009916306,2.229442596,0.777410507,1.454956055,1.674482346,0.677545547,0.897071838,0.219526291,-0.007078171,-0.758522034,-1.313482285,-2.090892792,-2.768438339,-2.98796463,1
65,1206,6.37482E+18,1.23767E+18,20.29238319,20.19184685,20.01207924,19.87066078,19.81509209,0.07337638,0.057174377,0.039552972,0.029392095,0.021862321,20.9314518,21.72207832,1,1.415464401,0.639068604,0.73960495,0.919372559,1.060791016,1.116359711,0.100536346,0.280303955,0.421722412,0.477291107,0.179767609,0.321186066,0.376754761,0.141418457,0.196987152,0.055568695,-0.790626526,-1.429695129,-1.530231476,-1.709999084,-1.851417542,-1.906986237,1
66,1207,6.37482E+18,1.23767E+18,20.56979752,20.24228668,20.17228699,20.13262177,20.18161964,0.075621709,0.058923926,0.0407633,0.0302915,0.02253131,21.18882179,21.79125595,1,1.458814025,0.619024277,0.94653511,1.016534805,1.056200027,1.007202148,0.327510834,0.397510529,0.437175751,0.388177872,0.069999695,0.109664917,0.060667038,0.039665222,-0.009332657,-0.048997879,-0.602434158,-1.221458435,-1.548969269,-1.618968964,-1.658634186,-1.609636307,1
67,1269,6.37489E+18,1.23767E+18,20.60593224,20.37386513,20.41649437,20.11149788,20.11366844,0.070054635,0.054586098,0.037762411,0.028061518,0.020872613,20.75361252,21.20582962,1,0.522460759,0.147680283,0.379747391,0.337118149,0.642114639,0.639944077,0.232067108,0.189437866,0.494434357,0.492263794,-0.042629242,0.262367249,0.260196686,0.30499649,0.302825928,-0.002170563,-0.452217102,-0.599897385,-0.831964493,-0.789335251,-1.094331741,-1.092161179,1
68,1276,6.37489E+18,1.23767E+18,20.27745056,20.0750351,20.03843689,19.93242455,19.88147926,0.062631786,0.048802264,0.033761181,0.025088174,0.018660992,20.32316589,21.58935738,1,0.671834528,0.045715332,0.248130798,0.284729004,0.390741348,0.44168663,0.202415466,0.239013672,0.345026016,0.395971298,0.036598206,0.14261055,0.193555832,0.106012344,0.156957626,0.050945282,-1.266191483,-1.311906815,-1.514322281,-1.550920486,-1.656932831,-1.707878113,1
69,1302,3.19172E+18,1.23767E+18,21.76826096,21.41779327,21.17712975,21.30519485,21.12545204,0.04145696,0.032302983,0.022347054,0.016606256,0.012352004,23.71864128,23.2905674,1,2.407580614,1.950380325,2.300848007,2.541511536,2.413446426,2.59318924,0.350467682,0.59113121,0.463066101,0.642808914,0.240663528,0.112598419,0.292341232,-0.128065109,0.051677704,0.179742813,0.428073883,-1.522306442,-1.872774124,-2.113437653,-1.985372543,-2.165115356,1
70,1328,6.38787E+18,1.23767E+18,19.97383499,19.87582016,19.69823074,19.81296349,19.83623505,0.071870439,0.056000959,0.038741205,0.028788866,0.021413628,19.47431374,20.5391407,1,1.142350554,-0.499521255,-0.401506424,-0.223917007,-0.33864975,-0.36192131,0.098014832,0.275604248,0.160871506,0.137599945,0.177589417,0.062856674,0.039585114,-0.114732742,-0.138004303,-0.023271561,-1.064826965,-0.56530571,-0.663320541,-0.840909958,-0.726177216,-0.702905655,1
71,1329,6.38787E+18,1.23767E+18,22.01512146,20.96400642,19.7574749,18.93335724,18.88896561,0.074612096,0.058137242,0.040219076,0.029887082,0.022230498,21.84291267,22.14948273,1,0.50307405,-0.172208786,0.87890625,2.085437775,2.909555435,2.953947067,1.051115036,2.257646561,3.081764221,3.126155853,1.206531525,2.030649185,2.075040817,0.824117661,0.868509293,0.044391632,-0.306570053,-0.134361267,-1.185476303,-2.392007828,-3.216125488,-3.26051712,1
72,1364,6.38787E+18,1.23767E+18,23.35910034,22.03819466,21.36738014,21.28893852,20.49705505,0.084005341,0.065456398,0.045282431,0.033649698,0.025029194,22.67300606,22.75271988,1,0.94074142,-0.686094284,0.634811401,1.305625916,1.384067535,2.175951004,1.320905685,1.9917202,2.070161819,2.862045288,0.670814514,0.749256134,1.541139603,0.07844162,0.870325089,0.791883469,-0.079713821,0.606380463,-0.714525223,-1.385339737,-1.463781357,-2.255664825,1
73,1365,6.38787E+18,1.23767E+18,23.35910034,22.03819466,21.36738014,21.28893852,20.49705505,0.084005341,0.065456398,0.045282431,0.033649698,0.025029194,22.67300606,22.75271988,1,0.939379692,-0.686094284,0.634811401,1.305625916,1.384067535,2.175951004,1.320905685,1.9917202,2.070161819,2.862045288,0.670814514,0.749256134,1.541139603,0.07844162,0.870325089,0.791883469,-0.079713821,0.606380463,-0.714525223,-1.385339737,-1.463781357,-2.255664825,1
74,1382,6.38787E+18,1.23767E+18,21.1133194,20.54502487,20.0240078,19.80371284,19.68911362,0.134557247,0.104846098,0.072532043,0.053899083,0.040091015,22.41456032,22.12742805,1,1.163383484,1.301240921,1.869535446,2.390552521,2.610847473,2.725446701,0.568294525,1.0893116,1.309606552,1.42420578,0.521017075,0.741312027,0.855911255,0.220294952,0.33489418,0.114599228,0.287132263,-1.014108658,-1.582403183,-2.103420258,-2.32371521,-2.438314438,1
75,1400,6.38787E+18,1.23767E+18,20.45630074,20.30208206,20.11289978,19.95711136,19.89080238,0.067720421,0.052767295,0.036504172,0.027126512,0.020177141,20.7364502,21.5344677,1,1.459799528,0.28014946,0.434368134,0.623550415,0.779338837,0.845647812,0.154218674,0.343400955,0.499189377,0.565498352,0.189182281,0.344970703,0.411279678,0.155788422,0.222097397,0.066308975,-0.798017502,-1.078166962,-1.232385635,-1.421567917,-1.577356339,-1.643665314,1
76,1428,6.37482E+18,1.23767E+18,20.73612976,20.2379055,20.21331215,20.09915352,20.0325737,0.094192699,0.073394313,0.050773844,0.037730407,0.028064491,20.40337563,20.63722229,1,0.595215797,-0.332754135,0.165470123,0.190063477,0.304222107,0.370801926,0.498224258,0.522817612,0.636976242,0.703556061,0.024593353,0.138751984,0.205331802,0.11415863,0.180738449,0.066579819,-0.233846664,0.098907471,-0.399316788,-0.423910141,-0.538068771,-0.60464859,1
77,1446,6.37486E+18,1.23767E+18,17.64827538,17.54802704,17.86753464,18.15216255,18.41989899,0.099809833,0.07777115,0.053801719,0.039980445,0.029738106,17.28757095,17.1021328,0,-4.79E-05,-0.360704422,-0.260456085,-0.579963684,-0.864591599,-1.132328033,0.100248337,-0.219259262,-0.503887177,-0.771623611,-0.319507599,-0.604135513,-0.871871948,-0.284627914,-0.552364349,-0.267736435,0.185438156,0.546142578,0.445894241,0.76540184,1.050029755,1.31776619,0
78,1468,6.37486E+18,1.23767E+18,21.96697426,21.57669449,21.48448372,21.5982666,21.08850861,0.090380706,0.070424035,0.048719019,0.036203451,0.026928717,21.28157806,22.1660347,1,0.80705446,-0.685396194,-0.295116425,-0.202905655,-0.316688538,0.193069458,0.39027977,0.48249054,0.368707657,0.878465652,0.09221077,-0.021572113,0.488185883,-0.113782883,0.395975113,0.509757996,-0.884456635,-0.19906044,-0.58934021,-0.68155098,-0.567768097,-1.077526093,1
79,1477,6.37486E+18,1.23767E+18,20.56706238,20.04080582,20.08146286,19.95879173,19.66723442,0.080329694,0.062592357,0.043301102,0.032177359,0.023934044,22.82003975,22.05823135,1,2.26906991,2.252977371,2.779233932,2.738576889,2.861248016,3.152805328,0.526256561,0.485599518,0.608270645,0.899827957,-0.040657043,0.082014084,0.373571396,0.122671127,0.414228439,0.291557312,0.761808395,-1.491168976,-2.017425537,-1.976768494,-2.099439621,-2.390996933,1
80,1479,6.37486E+18,1.23767E+18,22.37280464,21.90953445,21.72866058,21.49117661,21.12922478,0.070789523,0.055158719,0.038158547,0.028355891,0.021091573,22.2858181,22.06416512,1,0.861735165,-0.086986542,0.376283646,0.557157516,0.794641495,1.156593323,0.463270187,0.644144058,0.881628036,1.243579865,0.180873871,0.418357849,0.780309677,0.237483978,0.599435806,0.361951828,0.221652985,0.308639526,-0.154630661,-0.335504532,-0.57298851,-0.934940338,1
81,1493,3.05387E+18,1.23767E+18,20.39748192,20.00970268,20.07239532,20.14856529,19.82361412,0.05264743,0.041022521,0.028379189,0.021088779,0.015686177,21.25942039,22.28778839,1,2.343382359,0.861938477,1.249717712,1.18702507,1.110855103,1.435806274,0.387779236,0.325086594,0.248916626,0.573867798,-0.062692642,-0.13886261,0.186088562,-0.076169968,0.248781204,0.324951172,-1.028367996,-1.890306473,-2.278085709,-2.215393066,-2.139223099,-2.464174271,1
82,1501,2.49102E+18,1.23767E+18,21.44812012,20.2214756,19.78652,19.56639481,19.62925339,0.041427091,0.032279707,0.022330953,0.016594291,0.012343104,23.29223824,24.05344391,0,-9.63E-05,1.844118118,3.070762634,3.505718231,3.72584343,3.662984848,1.226644516,1.661600113,1.881725311,1.81886673,0.434955597,0.655080795,0.592222214,0.220125198,0.157266617,-0.062858582,-0.761205673,-2.605323792,-3.831968307,-4.266923904,-4.487049103,-4.424190521,1
83,1524,6.37862E+18,1.23767E+18,20.81361771,20.38086319,20.33546066,20.26344299,20.01110268,0.049173977,0.03831603,0.026506852,0.019697431,0.014651271,20.27343941,21.35971069,1,0.846751571,-0.540178299,-0.107423782,-0.062021255,0.009996414,0.262336731,0.432754517,0.478157043,0.550174713,0.80251503,0.045402527,0.117420197,0.369760513,0.07201767,0.324357986,0.252340317,-1.086271286,-0.546092987,-0.978847504,-1.024250031,-1.0962677,-1.348608017,1
84,1544,6.38787E+18,1.23767E+18,20.4829998,20.45748901,20.20154953,20.08824539,19.94696617,0.073762789,0.057475466,0.039761264,0.029546879,0.021977449,20.94172859,21.83213806,1,1.142849922,0.45872879,0.484239578,0.740179062,0.8534832,0.994762421,0.025510788,0.281450272,0.39475441,0.53603363,0.255939484,0.369243622,0.510522842,0.113304138,0.254583359,0.141279221,-0.89040947,-1.34913826,-1.374649048,-1.630588531,-1.74389267,-1.88517189,1
85,1559,6.38787E+18,1.23767E+18,20.3713398,20.088274,19.92418098,19.9631424,19.83536148,0.077610523,0.060473595,0.041835353,0.031088151,0.023123873,20.56078529,22.10031319,1,0.941671491,0.189445496,0.472511292,0.636604309,0.597642899,0.725423813,0.283065796,0.447158813,0.408197403,0.535978317,0.164093018,0.125131607,0.252912521,-0.038961411,0.088819504,0.127780914,-1.539527893,-1.728973389,-2.012039185,-2.176132202,-2.137170792,-2.264951706,1
86,1560,6.38787E+18,1.23767E+18,20.3713398,20.088274,19.92418098,19.9631424,19.83536148,0.077610523,0.060473595,0.041835353,0.031088151,0.023123873,20.56078529,22.10031319,1,0.94163692,0.189445496,0.472511292,0.636604309,0.597642899,0.725423813,0.283065796,0.447158813,0.408197403,0.535978317,0.164093018,0.125131607,0.252912521,-0.038961411,0.088819504,0.127780914,-1.539527893,-1.728973389,-2.012039185,-2.176132202,-2.137170792,-2.264951706,1
87,1585,6.38787E+18,1.23767E+18,20.85518074,20.44795799,20.18387985,20.07322502,19.93272781,0.094445974,0.073591664,0.050910372,0.037831862,0.028139956,20.91044235,22.62391472,1,0.954733551,0.055261612,0.46248436,0.7265625,0.837217331,0.977714539,0.407222748,0.671300888,0.781955719,0.922452927,0.26407814,0.374732971,0.515230179,0.110654831,0.251152039,0.140497208,-1.713472366,-1.768733978,-2.175956726,-2.440034866,-2.550689697,-2.691186905,1
88,1594,6.38787E+18,1.23767E+18,20.62072182,20.20514297,20.22957802,19.90497017,19.93790436,0.133571655,0.104078129,0.072000764,0.053504288,0.039797358,20.76774025,21.85055161,1,0.557871997,0.147018433,0.562597275,0.538162231,0.862770081,0.829835892,0.415578842,0.391143799,0.715751648,0.682817459,-0.024435043,0.300172806,0.267238617,0.324607849,0.29167366,-0.032934189,-1.082811356,-1.229829788,-1.64540863,-1.620973587,-1.945581436,-1.912647247,1
89,1598,6.38787E+18,1.23767E+18,21.96658516,21.66235352,21.39719582,21.62469101,20.72001457,0.113307714,0.088288605,0.061077647,0.045387238,0.033759765,22.33550453,22.51136208,1,0.924268842,0.368919373,0.673151016,0.938308716,0.710813522,1.61548996,0.304231644,0.569389343,0.34189415,1.246570587,0.2651577,0.037662506,0.942338943,-0.227495193,0.677181244,0.904676437,-0.175857544,-0.544776917,-0.84900856,-1.11416626,-0.886671066,-1.791347504,1
90,1614,6.37482E+18,1.23767E+18,21.70930672,20.50691986,20.37109947,20.39090538,20.30639267,0.071610995,0.055798803,0.038601354,0.028684942,0.021336326,22.92975044,22.60759926,1,2.790418863,1.220443726,2.422830582,2.55865097,2.538845062,2.623357773,1.202386856,1.338207245,1.318401337,1.402914047,0.135820389,0.116014481,0.200527191,-0.019805908,0.064706802,0.084512711,0.322151184,-0.898292542,-2.100679398,-2.236499786,-2.216693878,-2.301206589,0
91,1627,6.37482E+18,1.23767E+18,20.50159264,20.23023987,20.24671555,20.20719147,20.12709427,0.073028609,0.0569034,0.039365508,0.029252792,0.021758704,20.66854668,21.88178253,1,0.690260768,0.166954041,0.438306808,0.421831131,0.461355209,0.541452408,0.271352768,0.25487709,0.294401169,0.374498367,-0.016475677,0.023048401,0.103145599,0.039524078,0.119621277,0.080097198,-1.213235855,-1.380189896,-1.651542664,-1.635066986,-1.674591064,-1.754688263,1
92,1629,6.37482E+18,1.23767E+18,20.48938942,20.34573555,20.10352516,20.09799194,19.99006653,0.076558866,0.05965415,0.041268464,0.030666891,0.022810534,20.43385696,21.13812828,1,0.972958386,-0.055532455,0.088121414,0.330331802,0.335865021,0.443790436,0.14365387,0.385864258,0.391397476,0.499322891,0.242210388,0.247743607,0.355669022,0.005533218,0.113458633,0.107925415,-0.704271317,-0.648738861,-0.792392731,-1.034603119,-1.040136337,-1.148061752,1
93,1635,6.37482E+18,1.23767E+18,20.01238632,19.52073288,18.97104263,18.87185287,18.83315468,0.10698957,0.083365552,0.057671901,0.042856403,0.03187729,20.55235863,21.39682579,1,1.330143094,0.539972305,1.031625748,1.581315994,1.680505753,1.719203949,0.491653442,1.041343689,1.140533447,1.179231644,0.549690247,0.648880005,0.687578201,0.099189758,0.137887955,0.038698196,-0.844467163,-1.384439468,-1.876092911,-2.425783157,-2.524972916,-2.563671112,1
94,1640,6.37482E+18,1.23767E+18,20.69628143,20.08895111,20.09553528,19.70589828,19.46069717,0.09553206,0.074437931,0.051495817,0.038266912,0.028463552,20.77194595,22.09709167,1,0.550867736,0.07566452,0.682994843,0.676410675,1.066047668,1.311248779,0.607330322,0.600746155,0.990383148,1.235584259,-0.006584167,0.383052826,0.628253937,0.389636993,0.634838104,0.245201111,-1.325145721,-1.400810242,-2.008140564,-2.001556396,-2.39119339,-2.636394501,1
95,1642,6.37482E+18,1.23767E+18,18.81647491,18.2116127,17.7518692,17.68671799,16.95233154,0.092951529,0.072427206,0.050104804,0.037233237,0.027694689,19.16954994,20.44556808,1,0.314286709,0.353075027,0.957937241,1.41768074,1.482831955,2.217218399,0.604862213,1.064605713,1.129756927,1.864143372,0.4597435,0.524894714,1.259281158,0.065151215,0.799537659,0.734386444,-1.276018143,-1.62909317,-2.233955383,-2.693698883,-2.758850098,-3.493236542,1
96,1644,6.37482E+18,1.23767E+18,20.34848404,20.17534065,19.79615784,19.81559372,19.76903534,0.098816969,0.076997511,0.053266522,0.039582737,0.029442282,19.95397949,21.55601501,1,1.138184667,-0.394504547,-0.22136116,0.157821655,0.138385773,0.184944153,0.173143387,0.552326202,0.53289032,0.5794487,0.379182816,0.359746933,0.406305313,-0.019435883,0.027122498,0.04655838,-1.602035522,-1.207530975,-1.380674362,-1.759857178,-1.740421295,-1.786979675,1
97,1645,6.37482E+18,1.23767E+18,20.78513527,20.32789421,20.13308144,19.79194832,19.70661926,0.094461128,0.073603474,0.050918542,0.037837934,0.028144469,20.69227409,21.28624916,1,0.559493244,-0.092861176,0.364379883,0.559192657,0.900325775,0.985654831,0.457241058,0.652053833,0.993186951,1.078516006,0.194812775,0.535945892,0.621274948,0.341133118,0.426462173,0.085329056,-0.593975067,-0.501113892,-0.95835495,-1.153167725,-1.494300842,-1.579629898,1
98,1725,6.37932E+18,1.23767E+18,21.18848038,20.59640884,20.63861465,20.59995651,20.56301689,0.055535983,0.043273263,0.029936243,0.022245836,0.016546816,21.57925797,22.11670685,1,0.886215508,0.390777588,0.982849121,0.940643311,0.979301453,1.016241074,0.592071533,0.549865723,0.588523865,0.625463486,-0.042205811,-0.003547668,0.033391953,0.038658142,0.075597763,0.036939621,-0.537448883,-0.928226471,-1.520298004,-1.478092194,-1.516750336,-1.553689957,1
99,1729,6.38787E+18,1.23767E+18,20.65574455,20.13620186,20.05258369,20.07592583,19.96207428,0.076850668,0.059881523,0.041425761,0.030783778,0.022897476,20.14765739,21.3130188,1,0.778697431,-0.508087158,0.011455536,0.0950737,0.071731567,0.185583115,0.519542694,0.603160858,0.579818726,0.693670273,0.083618164,0.060276031,0.174127579,-0.023342133,0.090509415,0.113851547,-1.165361404,-0.657274246,-1.17681694,-1.260435104,-1.237092972,-1.350944519,1
