id,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
598,6.38E+18,1.24E+18,21.96583557,20.97883606,20.88589478,20.4681797,20.1082325,0.113576762,0.088498242,0.061222672,0.045495007,0.033839926,20.11752129,21.64277077,1,0.638982594,-1.848314285,-0.861314774,-0.768373489,-0.350658417,0.009288788,0.986999512,1.079940796,1.497655869,1.857603073,0.092941284,0.510656357,0.870603561,0.417715073,0.777662277,0.359947205,-1.525249481,0.323064804,-0.663934708,-0.756875992,-1.174591064,-1.534538269,1
599,6.38E+18,1.24E+18,21.96583557,20.97883606,20.88589478,20.4681797,20.1082325,0.113576762,0.088498242,0.061222672,0.045495007,0.033839926,20.11752129,21.64277077,1,0.639089167,-1.848314285,-0.861314774,-0.768373489,-0.350658417,0.009288788,0.986999512,1.079940796,1.497655869,1.857603073,0.092941284,0.510656357,0.870603561,0.417715073,0.777662277,0.359947205,-1.525249481,0.323064804,-0.663934708,-0.756875992,-1.174591064,-1.534538269,1
600,6.38E+18,1.24E+18,21.96583557,20.97883606,20.88589478,20.4681797,20.1082325,0.113576762,0.088498242,0.061222672,0.045495007,0.033839926,20.11752129,21.64277077,1,0.638982594,-1.848314285,-0.861314774,-0.768373489,-0.350658417,0.009288788,0.986999512,1.079940796,1.497655869,1.857603073,0.092941284,0.510656357,0.870603561,0.417715073,0.777662277,0.359947205,-1.525249481,0.323064804,-0.663934708,-0.756875992,-1.174591064,-1.534538269,1
601,6.38E+18,1.24E+18,21.96583557,20.97883606,20.88589478,20.4681797,20.1082325,0.113576762,0.088498242,0.061222672,0.045495007,0.033839926,20.11752129,21.64277077,1,0.639089167,-1.848314285,-0.861314774,-0.768373489,-0.350658417,0.009288788,0.986999512,1.079940796,1.497655869,1.857603073,0.092941284,0.510656357,0.870603561,0.417715073,0.777662277,0.359947205,-1.525249481,0.323064804,-0.663934708,-0.756875992,-1.174591064,-1.534538269,1
602,6.38E+18,1.24E+18,20.44873428,19.98444939,19.64694023,19.44560814,19.11850739,0.095112734,0.074111193,0.051269781,0.038098942,0.028338615,21.5863781,22.03783798,1,0.387544662,1.137643814,1.601928711,1.939437866,2.140769958,2.467870712,0.464284897,0.801794052,1.003126144,1.330226898,0.337509155,0.538841248,0.865942001,0.201332092,0.528432846,0.327100754,-0.451459885,-1.589103699,-2.053388596,-2.390897751,-2.592229843,-2.919330597,1
603,6.38E+18,1.24E+18,21.04555321,20.26148224,19.89597702,19.72659302,19.38716698,0.138267815,0.10773734,0.074532196,0.055385407,0.04119657,21.6654129,22.09143448,1,2.379012585,0.619859695,1.403930664,1.769435883,1.938819885,2.278245926,0.784070969,1.149576187,1.31896019,1.65838623,0.365505219,0.534889221,0.874315262,0.169384003,0.508810043,0.339426041,-0.426021576,-1.045881271,-1.82995224,-2.195457458,-2.364841461,-2.704267502,1
604,6.38E+18,1.24E+18,21.58288574,21.20828438,20.94449806,20.91454124,20.52388382,0.091941975,0.071640559,0.04956061,0.036828842,0.027393894,20.58616829,21.68159103,1,0.959491372,-0.996717453,-0.622116089,-0.358329773,-0.328372955,0.06228447,0.374601364,0.63838768,0.668344498,1.059001923,0.263786316,0.293743134,0.684400558,0.029956818,0.420614243,0.390657425,-1.095422745,-0.098705292,-0.473306656,-0.737092972,-0.767049789,-1.157707214,1
605,6.38E+18,1.24E+18,21.25974274,20.78351212,20.63186646,20.4630661,20.31750488,0.109735347,0.085505038,0.059151992,0.043956269,0.03269539,21.82792282,22.27657318,1,0.460549444,0.568180084,1.044410706,1.196056366,1.36485672,1.510417938,0.476230621,0.627876282,0.796676636,0.942237854,0.15164566,0.320446014,0.466007233,0.168800354,0.314361572,0.145561218,-0.44865036,-1.016830444,-1.493061066,-1.644706726,-1.81350708,-1.959068298,1
606,6.37E+18,1.24E+18,20.22386551,20.00354195,19.78436089,19.84366417,19.87047005,0.073011212,0.056889839,0.039356127,0.029245822,0.021753518,20.89705467,21.66722679,1,1.070899963,0.673189163,0.893512726,1.112693787,1.053390503,1.026584625,0.220323563,0.439504623,0.38020134,0.353395462,0.219181061,0.159877777,0.133071899,-0.059303284,-0.086109161,-0.026805878,-0.770172119,-1.443361282,-1.663684845,-1.882865906,-1.823562622,-1.796756744,1
607,6.37E+18,1.24E+18,20.1503315,19.94027901,19.68647957,19.7218399,19.76955032,0.05373821,0.041872449,0.028967166,0.021525709,0.016011173,20.94853973,21.48873711,1,1.108040333,0.798208237,1.008260727,1.262060165,1.226699829,1.17898941,0.21005249,0.463851929,0.428491592,0.380781174,0.253799438,0.218439102,0.170728683,-0.035360336,-0.083070755,-0.047710419,-0.540197372,-1.338405609,-1.548458099,-1.802257538,-1.766897202,-1.719186783,1
608,6.37E+18,1.24E+18,22.1562748,21.54939079,21.54865646,21.0276413,20.83703613,0.055867586,0.043531645,0.03011499,0.022378664,0.016645616,21.74781418,21.7152729,1,0.641723633,-0.408460617,0.198423386,0.199157715,0.720172882,0.910778046,0.606884003,0.607618332,1.128633499,1.319238663,0.000734329,0.521749496,0.71235466,0.521015167,0.711620331,0.190605164,0.032541275,0.441001892,-0.165882111,-0.16661644,-0.687631607,-0.878236771,1
609,6.37E+18,1.24E+18,21.21204758,21.63189316,21.0632534,21.12738991,20.8337326,0.065133512,0.050751593,0.035109717,0.026090283,0.019406376,22.69736862,22.47314262,1,1.360668898,1.485321045,1.065475464,1.634115219,1.569978714,1.863636017,-0.419845581,0.148794174,0.084657669,0.378314972,0.568639755,0.50450325,0.798160553,-0.064136505,0.229520798,0.293657303,0.224225998,-1.261095047,-0.841249466,-1.409889221,-1.345752716,-1.639410019,1
610,6.37E+18,1.24E+18,21.01134682,20.62696457,20.32386208,20.09488487,20.00296021,0.070519887,0.054948617,0.038013201,0.028247882,0.021011233,20.88486671,21.99815178,1,0.419258654,-0.126480103,0.257902145,0.561004639,0.789981842,0.881906509,0.384382248,0.687484741,0.916461945,1.008386612,0.303102493,0.532079697,0.624004364,0.228977203,0.320901871,0.091924667,-1.113285065,-0.986804962,-1.37118721,-1.674289703,-1.903266907,-1.995191574,1
611,6.37E+18,1.24E+18,20.72582626,20.96542931,20.52282715,20.46617889,20.42704391,0.066207603,0.051588517,0.035688698,0.026520528,0.019726399,20.78221703,19.9526577,1,1.273846865,0.056390762,-0.18321228,0.259389877,0.316038132,0.355173111,-0.239603043,0.202999115,0.259647369,0.298782349,0.442602158,0.499250412,0.538385391,0.056648254,0.095783234,0.039134979,0.829559326,0.773168564,1.012771606,0.570169449,0.513521194,0.474386215,1
612,3.06E+18,1.24E+18,21.54632568,21.29102135,20.72838593,20.2758503,19.85845184,0.084080316,0.06551481,0.045322843,0.033679731,0.02505153,22.56848145,23.85033989,1,1.42524457,1.022155762,1.277460098,1.84009552,2.292631149,2.710029602,0.255304337,0.817939758,1.270475388,1.68787384,0.562635422,1.015171051,1.432569504,0.452535629,0.869934082,0.417398453,-1.281858444,-2.304014206,-2.559318542,-3.121953964,-3.574489594,-3.991888046,1
613,3.06E+18,1.24E+18,21.34182167,21.18815041,21.13524628,20.89546585,20.7996788,0.075993635,0.059213724,0.04096378,0.03044048,0.022642124,22.07107353,23.46899605,1,1.63674283,0.729251862,0.882923126,0.935827255,1.175607681,1.27139473,0.153671265,0.206575394,0.44635582,0.542142868,0.052904129,0.292684555,0.388471603,0.239780426,0.335567474,0.095787048,-1.397922516,-2.127174377,-2.280845642,-2.333749771,-2.573530197,-2.669317245,1
614,6.37E+18,1.24E+18,20.73305893,20.67725372,20.5185833,20.58221245,20.2421875,0.057970449,0.04517018,0.031248523,0.023221001,0.017272159,20.94436264,21.97466469,1,0.937017202,0.211303711,0.267108917,0.425779343,0.362150192,0.70217514,0.055805206,0.214475632,0.150846481,0.490871429,0.158670425,0.095041275,0.435066223,-0.06362915,0.276395798,0.340024948,-1.030302048,-1.241605759,-1.297410965,-1.45608139,-1.39245224,-1.732477188,1
615,6.37E+18,1.24E+18,20.9401741,20.71113586,20.47859001,20.46094322,20.19796181,0.06262967,0.048800617,0.033760041,0.025087329,0.018660363,20.69222069,21.31412888,1,0.821745455,-0.247953415,-0.018915176,0.213630676,0.231277466,0.494258881,0.229038239,0.461584091,0.479230881,0.742212296,0.232545853,0.250192642,0.513174057,0.01764679,0.280628204,0.262981415,-0.621908188,-0.373954773,-0.602993011,-0.835538864,-0.853185654,-1.116167068,1
616,6.38E+18,1.24E+18,21.65791893,21.41985321,21.15041351,21.03120995,20.91508102,0.04630293,0.03607893,0.024959236,0.018547388,0.013795849,21.71144867,21.96697998,1,1.121101141,0.053529739,0.291595459,0.561035156,0.680238724,0.796367645,0.23806572,0.507505417,0.626708984,0.742837906,0.269439697,0.388643265,0.504772186,0.119203568,0.235332489,0.116128922,-0.255531311,-0.30906105,-0.54712677,-0.816566467,-0.935770035,-1.051898956,1
617,6.37E+18,1.24E+18,20.62002754,20.40568542,20.06329727,20.08508492,19.94760704,0.062539779,0.048730575,0.033711586,0.02505132,0.01863358,21.99719238,22.19138145,1,1.038115501,1.377164841,1.591506958,1.933895111,1.912107468,2.049585342,0.214342117,0.55673027,0.534942627,0.672420502,0.342388153,0.32060051,0.458078384,-0.021787643,0.115690231,0.137477875,-0.194189072,-1.571353912,-1.78569603,-2.128084183,-2.106296539,-2.243774414,1
618,6.38E+18,1.24E+18,20.90181351,20.51012039,20.42891502,20.00640297,19.69101715,0.045390137,0.035367686,0.024467202,0.018181752,0.013523883,20.18551254,21.23799896,1,0.810109854,-0.716300964,-0.324607849,-0.243402481,0.179109573,0.494495392,0.391693115,0.472898483,0.895410538,1.210796356,0.081205368,0.503717422,0.819103241,0.422512054,0.737897873,0.315385818,-1.05248642,-0.336185455,-0.727878571,-0.809083939,-1.231595993,-1.546981812,1
619,6.38E+18,1.24E+18,20.11565781,20.01537323,19.82847977,19.79135323,19.74628639,0.05306562,0.041348372,0.028604612,0.021256292,0.015810777,20.99539948,22.11301041,1,0.916739821,0.879741669,0.980026245,1.166919708,1.204046249,1.249113083,0.100284576,0.28717804,0.324304581,0.369371414,0.186893463,0.224020004,0.269086838,0.037126541,0.082193375,0.045066833,-1.117610931,-1.9973526,-2.097637177,-2.28453064,-2.321657181,-2.366724014,1
620,6.37E+18,1.24E+18,22.46844292,21.39009476,21.02626419,20.5295639,20.77358627,0.092508011,0.072081618,0.049865726,0.037055578,0.027562544,22.80854416,22.80759811,1,1.651040435,0.340101242,1.418449402,1.782279968,2.278980255,2.034957886,1.07834816,1.442178726,1.938879013,1.694856644,0.363830566,0.860530853,0.616508484,0.496700287,0.252677917,-0.244022369,0.000946045,-0.339155197,-1.417503357,-1.781333923,-2.27803421,-2.034011841,1
621,6.37E+18,1.24E+18,20.82946777,20.52998352,20.39774323,20.49951363,20.44582367,0.043740697,0.034082454,0.023578083,0.017521044,0.013032437,20.6425724,20.97206879,1,0.806571901,-0.18689537,0.112588882,0.244829178,0.143058777,0.196748734,0.299484253,0.431724548,0.329954147,0.383644104,0.132240295,0.030469894,0.084159851,-0.101770401,-0.048080444,0.053689957,-0.329496384,-0.142601013,-0.442085266,-0.574325562,-0.472555161,-0.526245117,1
622,3.06E+18,1.24E+18,23.40056801,21.79119492,21.87800026,21.60539627,21.34937096,0.07804171,0.060809575,0.042067781,0.03126087,0.023252344,23.28271294,23.04185104,1,2.400957584,-0.117855072,1.491518021,1.404712677,1.677316666,1.93334198,1.609373093,1.522567749,1.795171738,2.051197052,-0.086805344,0.185798645,0.441823959,0.272603989,0.528629303,0.256025314,0.240861893,0.358716965,-1.250656128,-1.163850784,-1.436454773,-1.692480087,1
623,6.38E+18,1.24E+18,19.7819252,19.22350311,18.5752697,18.14074326,18.0550499,0.079304755,0.06179373,0.042748615,0.031766802,0.023628665,21.26754761,21.01580429,1,0.216853738,1.485622406,2.044044495,2.692277908,3.126804352,3.212497711,0.558422089,1.206655502,1.641181946,1.726875305,0.648233414,1.082759857,1.168453217,0.434526443,0.520219803,0.085693359,0.251743317,-1.233879089,-1.792301178,-2.440534592,-2.875061035,-2.960754395,1
624,6.37E+18,1.24E+18,20.96965408,20.27444839,20.15954018,20.15027428,20.04684448,0.041915148,0.03266,0.022594037,0.01678979,0.012488519,22.38075066,22.33665466,1,2.637530565,1.411096573,2.106302261,2.22121048,2.230476379,2.333906174,0.695205688,0.810113907,0.819379807,0.922809601,0.114908218,0.124174118,0.227603912,0.0092659,0.112695694,0.103429794,0.044095993,-1.36700058,-2.062206268,-2.177114487,-2.186380386,-2.289810181,1
625,3.06E+18,1.24E+18,18.62331772,18.37716675,18.22097206,18.0156765,18.05132484,0.056859594,0.044304613,0.030649725,0.02277603,0.016941182,19.74499512,23.4499054,1,1.501899481,1.121677399,1.367828369,1.524023056,1.729318619,1.693670273,0.24615097,0.402345657,0.60764122,0.571992874,0.156194687,0.36149025,0.325841904,0.205295563,0.169647217,-0.035648346,-3.704910278,-4.826587677,-5.072738647,-5.228933334,-5.434228897,-5.398580551,1
626,3.13E+18,1.24E+18,21.18104553,20.74998856,20.75829506,20.75005722,20.58785439,0.049321216,0.038430758,0.02658622,0.01975641,0.014695141,20.94746399,22.44979095,1,0.876819491,-0.233581543,0.197475433,0.18916893,0.197406769,0.359609604,0.431056976,0.422750473,0.430988312,0.593191147,-0.008306503,-6.87E-05,0.162134171,0.008237839,0.170440674,0.162202835,-1.502326965,-1.268745422,-1.699802399,-1.691495895,-1.699733734,-1.861936569,1
627,6.37E+18,1.24E+18,20.50804138,20.34523582,20.06080818,20.11099052,19.95782852,0.046904963,0.03654803,0.025283758,0.018788541,0.013975223,20.78480339,21.93240547,1,0.967716396,0.276762009,0.439567566,0.723995209,0.673812866,0.826974869,0.162805557,0.4472332,0.397050858,0.55021286,0.284427643,0.2342453,0.387407303,-0.050182343,0.10297966,0.153162003,-1.147602081,-1.42436409,-1.587169647,-1.87159729,-1.821414948,-1.97457695,1
628,6.37E+18,1.24E+18,20.41850471,20.42996216,20.06078148,19.96007156,20.2992897,0.055517551,0.043258898,0.029926306,0.022238452,0.016541323,21.80792618,22.68818855,1,1.322190166,1.389421463,1.37796402,1.747144699,1.847854614,1.508636475,-0.011457443,0.357723236,0.458433151,0.119215012,0.369180679,0.469890594,0.130672455,0.100709915,-0.238508224,-0.33921814,-0.880262375,-2.269683838,-2.258226395,-2.627407074,-2.728116989,-2.388898849,1
629,6.37E+18,1.24E+18,20.10909462,19.69179726,19.59189415,19.6432991,19.55903244,0.060723104,0.047315031,0.032732319,0.02432362,0.018092304,21.14820099,21.82091904,0,5.30E-05,1.039106369,1.456403732,1.556306839,1.504901886,1.589168549,0.417297363,0.51720047,0.465795517,0.55006218,0.099903107,0.048498154,0.132764816,-0.051404953,0.03286171,0.084266663,-0.672718048,-1.711824417,-2.12912178,-2.229024887,-2.177619934,-2.261886597,1
630,6.37E+18,1.24E+18,20.94586372,20.60037804,20.42778778,20.3225174,20.2082901,0.050932445,0.039686214,0.027454739,0.020401815,0.015175202,21.15891647,22.31065178,1,0.761388063,0.21305275,0.558538437,0.731128693,0.836399078,0.950626373,0.345485687,0.518075943,0.623346329,0.737573624,0.172590256,0.277860641,0.392087936,0.105270386,0.219497681,0.114227295,-1.151735306,-1.364788055,-1.710273743,-1.882863998,-1.988134384,-2.102361679,1
631,6.37E+18,1.24E+18,21.06833076,20.57741737,20.6256485,20.43004608,20.10020638,0.058220521,0.045365036,0.031383321,0.02332117,0.017346667,20.93181419,21.4828167,1,0.719415963,-0.136516571,0.35439682,0.306165695,0.501768112,0.831607819,0.490913391,0.442682266,0.638284683,0.96812439,-0.048231125,0.147371292,0.477210999,0.195602417,0.525442123,0.329839706,-0.551002502,-0.414485931,-0.905399323,-0.857168198,-1.052770615,-1.382610321,1
632,6.38E+18,1.24E+18,20.59917068,20.35152817,19.77394676,19.54947853,19.15566254,0.068441205,0.053328924,0.036892701,0.027415231,0.020391895,21.12445641,21.84591484,1,0.303053916,0.525285721,0.772928238,1.350509644,1.574977875,1.968793869,0.247642517,0.825223923,1.049692154,1.443508148,0.577581406,0.802049637,1.195865631,0.224468231,0.618284225,0.393815994,-0.721458435,-1.246744156,-1.494386673,-2.071968079,-2.29643631,-2.690252304,1
633,6.38E+18,1.24E+18,18.26221848,17.30392075,17.15217209,17.07127571,17.09791946,0.067481391,0.052581042,0.036375321,0.027030762,0.020105921,18.82225418,19.0655098,1,0.953775167,0.560035706,1.518333435,1.670082092,1.75097847,1.724334717,0.958297729,1.110046387,1.190942764,1.164299011,0.151748657,0.232645035,0.206001282,0.080896378,0.054252625,-0.026643753,-0.243255615,-0.803291321,-1.76158905,-1.913337708,-1.994234085,-1.967590332,1
634,6.37E+18,1.24E+18,18.72947884,18.74517632,19.14478683,19.44114685,19.76728249,0.083865888,0.065347731,0.045207258,0.033593837,0.024987644,18.2808094,17.94397163,0,-0.000139658,-0.448669434,-0.464366913,-0.863977432,-1.160337448,-1.486473083,-0.015697479,-0.415307999,-0.711668015,-1.03780365,-0.399610519,-0.695970535,-1.022106171,-0.296360016,-0.622495651,-0.326135635,0.336837769,0.785507202,0.801204681,1.200815201,1.497175217,1.823310852,0
635,6.38E+18,1.24E+18,19.85160255,19.42558479,18.60235977,18.22121239,17.78617096,0.046988666,0.036613248,0.025328876,0.01882207,0.014000162,20.11706924,20.07043076,1,0.289577842,0.26546669,0.691484451,1.514709473,1.895856857,2.330898285,0.426017761,1.249242783,1.630390167,2.065431595,0.823225021,1.204372406,1.639413834,0.381147385,0.816188812,0.435041428,0.046638489,-0.218828201,-0.644845963,-1.468070984,-1.849218369,-2.284259796,1
636,6.38E+18,1.24E+18,18.53640366,18.44021606,18.27114868,18.36919022,18.42080879,0.075585768,0.058895919,0.040743925,0.030277103,0.022520602,19.02350616,19.97662735,1,1.03469789,0.487102509,0.5832901,0.752357483,0.654315948,0.602697372,0.096187592,0.265254974,0.16721344,0.115594864,0.169067383,0.071025848,0.019407272,-0.098041534,-0.14966011,-0.051618576,-0.953121185,-1.440223694,-1.536411285,-1.705478668,-1.607437134,-1.555818558,1
637,6.37E+18,1.24E+18,20.15470123,19.78924942,19.53138161,19.03905869,18.82003021,0.060680993,0.047282219,0.032709621,0.024306754,0.01807976,20.75050545,21.49515533,1,0.504869819,0.595804214,0.961256027,1.21912384,1.711446762,1.930475235,0.365451813,0.623319626,1.115642548,1.334671021,0.257867813,0.750190735,0.969219208,0.492322922,0.711351395,0.219028473,-0.744649887,-1.340454102,-1.705905914,-1.963773727,-2.456096649,-2.675125122,1
638,6.37E+18,1.24E+18,20.49033165,20.32859039,20.32663155,20.1356144,20.24908638,0.050594773,0.039423104,0.027272722,0.020266555,0.015074594,21.49599075,21.28565788,1,1.752154112,1.005659103,1.16740036,1.169359207,1.360376358,1.246904373,0.161741257,0.163700104,0.354717255,0.24124527,0.001958847,0.192975998,0.079504013,0.191017151,0.077545166,-0.113471985,0.21033287,-0.795326233,-0.95706749,-0.959026337,-1.150043488,-1.036571503,1
639,6.37E+18,1.24E+18,22.02388573,21.42057228,21.30468559,21.06642914,20.77565002,0.070147552,0.054658499,0.037812497,0.028098738,0.020900298,21.07911491,21.58408737,1,0.705157518,-0.944770813,-0.341457367,-0.225570679,0.012685776,0.30346489,0.603313446,0.719200134,0.957456589,1.248235703,0.115886688,0.354143143,0.644922256,0.238256454,0.529035568,0.290779114,-0.504972458,0.439798355,-0.163515091,-0.279401779,-0.517658234,-0.808437347,1
640,6.37E+18,1.24E+18,20.58078384,19.99687767,19.55123138,19.0954628,18.8227272,0.081306115,0.063353173,0.043827433,0.032568481,0.024224965,20.09922028,21.11791801,1,0.439912111,-0.481563568,0.102342606,0.547988892,1.003757477,1.276493073,0.583906174,1.02955246,1.485321045,1.758056641,0.445646286,0.901414871,1.174150467,0.455768585,0.728504181,0.272735596,-1.018697739,-0.537134171,-1.121040344,-1.56668663,-2.022455215,-2.295190811,1
641,6.38E+18,1.24E+18,20.11676216,19.87108994,19.77090836,19.51057053,19.48226547,0.070563331,0.054982468,0.038036618,0.028265283,0.021024177,20.90461922,21.92789841,1,1.51967144,0.787857056,1.033529282,1.133710861,1.394048691,1.422353745,0.245672226,0.345853806,0.606191635,0.634496689,0.10018158,0.360519409,0.388824463,0.26033783,0.288642883,0.028305054,-1.02327919,-1.811136246,-2.056808472,-2.156990051,-2.417327881,-2.445632935,1
